Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Price,Variant Compare At Price,Image Src,Image Position
gold-jewellery-tika-0007,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0007,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0008,Gold Jewellery Tika Model 0008,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0008,2,227157,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0008,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0008,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0008,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0008,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0009,Gold Jewellery Tika Model 0009,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0009,4,27874,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0009,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0009,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0009,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0009,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0010,Gold Jewellery Tika Model 0010,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0010,13,160090,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0010,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0010,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0010,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0010,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0011,Gold Jewellery Tika Model 0011,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0011,13,57320,74707,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0011,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0011,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0011,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0011,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0012,Gold Jewellery Tika Model 0012,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0012,10,237929,274446,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0012,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0012,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0012,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0012,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0013,Gold Jewellery Tika Model 0013,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0013,11,34790,48044,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0013,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0013,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0013,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0013,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0014,Gold Jewellery Tika Model 0014,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0014,18,26572,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0014,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0014,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0014,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0014,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0015,Gold Jewellery Tika Model 0015,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0015,11,174771,216772,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0015,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0015,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0015,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0015,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0016,Gold Jewellery Tika Model 0016,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0016,13,88198,118563,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0016,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0016,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0016,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0016,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0017,Gold Jewellery Tika Model 0017,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0017,16,70006,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0017,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0017,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0017,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0017,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0018,Gold Jewellery Tika Model 0018,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0018,20,194666,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0018,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0018,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0018,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0018,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0019,Gold Jewellery Tika Model 0019,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0019,11,155509,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0019,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0019,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0019,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0019,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0020,Gold Jewellery Tika Model 0020,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0020,20,110578,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0020,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0020,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0020,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0020,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0021,Gold Jewellery Tika Model 0021,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0021,9,44652,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0021,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0021,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0021,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0021,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0022,Gold Jewellery Tika Model 0022,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0022,2,85563,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0022,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0022,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0022,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0022,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0023,Gold Jewellery Tika Model 0023,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0023,20,390012,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0023,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0023,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0023,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0023,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0024,Gold Jewellery Tika Model 0024,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0024,3,243553,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0024,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0024,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0024,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0024,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0025,Gold Jewellery Tika Model 0025,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0025,9,296412,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0025,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0025,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0025,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0025,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0026,Gold Jewellery Tika Model 0026,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0026,8,173706,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0026,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0026,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0026,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0026,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0027,Gold Jewellery Tika Model 0027,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0027,18,320553,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0027,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0027,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0027,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0027,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0028,Gold Jewellery Tika Model 0028,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0028,2,206125,255174,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0028,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0028,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0028,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0028,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0029,Gold Jewellery Tika Model 0029,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0029,12,298640,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0029,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0029,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0029,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0029,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0030,Gold Jewellery Tika Model 0030,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0030,8,204564,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0030,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0030,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0030,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0030,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0031,Gold Jewellery Tika Model 0031,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0031,13,374395,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0031,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0031,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0031,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0031,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0032,Gold Jewellery Tika Model 0032,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0032,19,51525,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0032,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0032,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0032,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0032,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0033,Gold Jewellery Tika Model 0033,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0033,14,61676,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0033,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0033,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0033,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0033,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0034,Gold Jewellery Tika Model 0034,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0034,10,117572,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0034,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0034,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0034,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0034,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0035,Gold Jewellery Tika Model 0035,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0035,7,54484,,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0035,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0035,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0035,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0035,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0036,Gold Jewellery Tika Model 0036,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0036,13,168104,212061,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0036,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0036,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0036,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0036,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
gold-jewellery-tika-0037,Gold Jewellery Tika Model 0037,<p>Exquisite gold jewellery tika designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Tika,"Gold Jewellery, Tika, Demo",TRUE,Title,Default Title,SKU-GO-TI-0037,3,374756,485919,https://placehold.co/800x800/f0f0f0/333333.png?text=Gold+Jewellery+Main,1
gold-jewellery-tika-0037,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+1,2
gold-jewellery-tika-0037,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+2,3
gold-jewellery-tika-0037,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+3,4
gold-jewellery-tika-0037,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Gold+Jewellery+Angle+4,5
